Epoch [1/800], Train Loss: 0.432025, Val Loss: 0.374289
Epoch [424/800], Train Loss: 0.000866, Val Loss: 0.000846
Epoch [425/800], Train Loss: 0.000846, Val Loss: 0.000836
Epoch [426/800], Train Loss: 0.001008, Val Loss: 0.001047
Epoch [427/800], Train Loss: 0.000888, Val Loss: 0.000847
Epoch [428/800], Train Loss: 0.000947, Val Loss: 0.000918
Epoch [429/800], Train Loss: 0.001030, Val Loss: 0.001018
Epoch [430/800], Train Loss: 0.001079, Val Loss: 0.000980
Epoch [431/800], Train Loss: 0.000894, Val Loss: 0.000924
Epoch [432/800], Train Loss: 0.000917, Val Loss: 0.000880
Epoch [433/800], Train Loss: 0.000911, Val Loss: 0.000923
Epoch [434/800], Train Loss: 0.001042, Val Loss: 0.000901
Epoch [435/800], Train Loss: 0.000874, Val Loss: 0.000883
Epoch [436/800], Train Loss: 0.000902, Val Loss: 0.000897
Epoch [437/800], Train Loss: 0.000965, Val Loss: 0.000857
Epoch [438/800], Train Loss: 0.000941, Val Loss: 0.000893
Epoch [439/800], Train Loss: 0.001034, Val Loss: 0.001115
Epoch [440/800], Train Loss: 0.000966, Val Loss: 0.000916
Epoch [441/800], Train Loss: 0.001020, Val Loss: 0.000955
Epoch [442/800], Train Loss: 0.000999, Val Loss: 0.001007
Epoch [443/800], Train Loss: 0.000886, Val Loss: 0.000983
Epoch [444/800], Train Loss: 0.001004, Val Loss: 0.000922
Epoch [445/800], Train Loss: 0.001011, Val Loss: 0.000846
Epoch [446/800], Train Loss: 0.000937, Val Loss: 0.000908
Epoch [447/800], Train Loss: 0.000955, Val Loss: 0.000815
Epoch [448/800], Train Loss: 0.000921, Val Loss: 0.000909
Epoch [449/800], Train Loss: 0.001084, Val Loss: 0.000893
Epoch [450/800], Train Loss: 0.001141, Val Loss: 0.000943
Epoch [451/800], Train Loss: 0.000996, Val Loss: 0.000907
Epoch [452/800], Train Loss: 0.001021, Val Loss: 0.000922
Epoch [453/800], Train Loss: 0.000999, Val Loss: 0.000878
Epoch [454/800], Train Loss: 0.000928, Val Loss: 0.000886
Epoch [455/800], Train Loss: 0.000961, Val Loss: 0.000960
Epoch [456/800], Train Loss: 0.001209, Val Loss: 0.001017
Epoch [457/800], Train Loss: 0.001035, Val Loss: 0.000916
Epoch [458/800], Train Loss: 0.000909, Val Loss: 0.000946
Epoch [459/800], Train Loss: 0.000838, Val Loss: 0.000895
Epoch [460/800], Train Loss: 0.000974, Val Loss: 0.000828
Epoch [461/800], Train Loss: 0.000928, Val Loss: 0.000848
Epoch [462/800], Train Loss: 0.000881, Val Loss: 0.000912
Epoch [463/800], Train Loss: 0.001011, Val Loss: 0.000946
Epoch [464/800], Train Loss: 0.000851, Val Loss: 0.000781
Epoch [465/800], Train Loss: 0.000847, Val Loss: 0.000807
Epoch [466/800], Train Loss: 0.000977, Val Loss: 0.000848
Epoch [467/800], Train Loss: 0.000878, Val Loss: 0.000827
Epoch [468/800], Train Loss: 0.000927, Val Loss: 0.000887
Epoch [469/800], Train Loss: 0.000918, Val Loss: 0.000844
Epoch [470/800], Train Loss: 0.000866, Val Loss: 0.000820
Epoch [471/800], Train Loss: 0.000882, Val Loss: 0.000973
Epoch [472/800], Train Loss: 0.000823, Val Loss: 0.000799
Epoch [473/800], Train Loss: 0.000858, Val Loss: 0.000825
Epoch [474/800], Train Loss: 0.000872, Val Loss: 0.000805
Epoch [475/800], Train Loss: 0.000944, Val Loss: 0.000806
Epoch [476/800], Train Loss: 0.000953, Val Loss: 0.000838
Epoch [477/800], Train Loss: 0.000946, Val Loss: 0.000883
Epoch [478/800], Train Loss: 0.000840, Val Loss: 0.000801
Epoch [479/800], Train Loss: 0.000838, Val Loss: 0.000902
Epoch [480/800], Train Loss: 0.000911, Val Loss: 0.000792
Epoch [481/800], Train Loss: 0.000912, Val Loss: 0.000903
Epoch [482/800], Train Loss: 0.000939, Val Loss: 0.000962
Epoch [483/800], Train Loss: 0.000956, Val Loss: 0.000919
Epoch [484/800], Train Loss: 0.000933, Val Loss: 0.000985
Epoch [485/800], Train Loss: 0.000967, Val Loss: 0.000819
Epoch [486/800], Train Loss: 0.000962, Val Loss: 0.000829
Epoch [487/800], Train Loss: 0.000940, Val Loss: 0.000927
Epoch [488/800], Train Loss: 0.000917, Val Loss: 0.000788
Epoch [489/800], Train Loss: 0.000969, Val Loss: 0.000799
Epoch [490/800], Train Loss: 0.000945, Val Loss: 0.000841
Epoch [491/800], Train Loss: 0.000882, Val Loss: 0.000884
Epoch [492/800], Train Loss: 0.000886, Val Loss: 0.000794
Epoch [493/800], Train Loss: 0.000829, Val Loss: 0.000829
Epoch [494/800], Train Loss: 0.000847, Val Loss: 0.000865
Epoch [495/800], Train Loss: 0.000898, Val Loss: 0.000816
Epoch [496/800], Train Loss: 0.000933, Val Loss: 0.000855
Epoch [497/800], Train Loss: 0.000891, Val Loss: 0.000824
Epoch [498/800], Train Loss: 0.000867, Val Loss: 0.000797
Epoch [499/800], Train Loss: 0.000823, Val Loss: 0.000805
Epoch [500/800], Train Loss: 0.000856, Val Loss: 0.000816
Epoch [501/800], Train Loss: 0.000827, Val Loss: 0.000782
Epoch [502/800], Train Loss: 0.000871, Val Loss: 0.000831
Epoch [503/800], Train Loss: 0.000971, Val Loss: 0.000813
Epoch [504/800], Train Loss: 0.000942, Val Loss: 0.000988
Epoch [505/800], Train Loss: 0.000909, Val Loss: 0.000841
Epoch [506/800], Train Loss: 0.000849, Val Loss: 0.000803
Epoch [507/800], Train Loss: 0.000836, Val Loss: 0.000766
Epoch [508/800], Train Loss: 0.000819, Val Loss: 0.000762
Epoch [509/800], Train Loss: 0.000840, Val Loss: 0.000771
Epoch [510/800], Train Loss: 0.000868, Val Loss: 0.000828
Epoch [511/800], Train Loss: 0.000784, Val Loss: 0.000764
Epoch [512/800], Train Loss: 0.000783, Val Loss: 0.000805
Epoch [513/800], Train Loss: 0.000879, Val Loss: 0.000751
Epoch [514/800], Train Loss: 0.000851, Val Loss: 0.000900
Epoch [515/800], Train Loss: 0.000916, Val Loss: 0.000794
Epoch [516/800], Train Loss: 0.000923, Val Loss: 0.000813
Epoch [517/800], Train Loss: 0.001010, Val Loss: 0.000770
Epoch [518/800], Train Loss: 0.000964, Val Loss: 0.000826
Epoch [519/800], Train Loss: 0.000851, Val Loss: 0.000836
Epoch [520/800], Train Loss: 0.000854, Val Loss: 0.000788
Epoch [521/800], Train Loss: 0.000874, Val Loss: 0.000809
Epoch [522/800], Train Loss: 0.000898, Val Loss: 0.000777
Epoch [523/800], Train Loss: 0.001100, Val Loss: 0.000872
Epoch [524/800], Train Loss: 0.000881, Val Loss: 0.000755
Epoch [525/800], Train Loss: 0.000911, Val Loss: 0.000758
Epoch [526/800], Train Loss: 0.000871, Val Loss: 0.000821
Epoch [527/800], Train Loss: 0.000820, Val Loss: 0.000779
Epoch [528/800], Train Loss: 0.000819, Val Loss: 0.000779
Epoch [529/800], Train Loss: 0.001008, Val Loss: 0.000799
Epoch [530/800], Train Loss: 0.000797, Val Loss: 0.000760
Epoch [531/800], Train Loss: 0.000767, Val Loss: 0.000734
Epoch [532/800], Train Loss: 0.000832, Val Loss: 0.000777
Epoch [533/800], Train Loss: 0.000915, Val Loss: 0.000755
Epoch [534/800], Train Loss: 0.000867, Val Loss: 0.000802
Epoch [535/800], Train Loss: 0.000868, Val Loss: 0.000863
Epoch [536/800], Train Loss: 0.000849, Val Loss: 0.000791
Epoch [537/800], Train Loss: 0.000837, Val Loss: 0.000789
Epoch [538/800], Train Loss: 0.000881, Val Loss: 0.000889
Epoch [539/800], Train Loss: 0.000870, Val Loss: 0.000864
Epoch [540/800], Train Loss: 0.000866, Val Loss: 0.000771
Epoch [541/800], Train Loss: 0.000900, Val Loss: 0.000805
Epoch [542/800], Train Loss: 0.000958, Val Loss: 0.000835
Epoch [543/800], Train Loss: 0.000832, Val Loss: 0.000800
Epoch [544/800], Train Loss: 0.000812, Val Loss: 0.000775
Epoch [545/800], Train Loss: 0.000802, Val Loss: 0.000761
Epoch [546/800], Train Loss: 0.000766, Val Loss: 0.000734
Epoch [547/800], Train Loss: 0.000779, Val Loss: 0.000730
Epoch [548/800], Train Loss: 0.000803, Val Loss: 0.000742
Epoch [549/800], Train Loss: 0.000799, Val Loss: 0.000742
Epoch [550/800], Train Loss: 0.000786, Val Loss: 0.000747
Epoch [551/800], Train Loss: 0.000850, Val Loss: 0.000701
Epoch [552/800], Train Loss: 0.000880, Val Loss: 0.000821
Epoch [553/800], Train Loss: 0.000841, Val Loss: 0.000842
Epoch [554/800], Train Loss: 0.000848, Val Loss: 0.000741
Epoch [555/800], Train Loss: 0.000781, Val Loss: 0.000743
Epoch [556/800], Train Loss: 0.000828, Val Loss: 0.000740
Epoch [557/800], Train Loss: 0.000905, Val Loss: 0.000733
Epoch [558/800], Train Loss: 0.000794, Val Loss: 0.000710
Epoch [559/800], Train Loss: 0.000789, Val Loss: 0.000724
Epoch [560/800], Train Loss: 0.000820, Val Loss: 0.000736
Epoch [561/800], Train Loss: 0.000867, Val Loss: 0.000753
Epoch [562/800], Train Loss: 0.000783, Val Loss: 0.000785
Epoch [563/800], Train Loss: 0.000872, Val Loss: 0.000741
Epoch [564/800], Train Loss: 0.000741, Val Loss: 0.000747
Epoch [565/800], Train Loss: 0.000879, Val Loss: 0.000738
Epoch [566/800], Train Loss: 0.000772, Val Loss: 0.000730
Epoch [567/800], Train Loss: 0.000788, Val Loss: 0.000787
Epoch [568/800], Train Loss: 0.000786, Val Loss: 0.000730
Epoch [569/800], Train Loss: 0.000742, Val Loss: 0.000724
Epoch [570/800], Train Loss: 0.000759, Val Loss: 0.000715
Epoch [571/800], Train Loss: 0.000797, Val Loss: 0.000730
Epoch [572/800], Train Loss: 0.000736, Val Loss: 0.000746
Epoch [573/800], Train Loss: 0.000796, Val Loss: 0.000742
Epoch [574/800], Train Loss: 0.000762, Val Loss: 0.000765
Epoch [575/800], Train Loss: 0.000741, Val Loss: 0.000724
Epoch [576/800], Train Loss: 0.000767, Val Loss: 0.000753
Epoch [577/800], Train Loss: 0.000752, Val Loss: 0.000711
Epoch [578/800], Train Loss: 0.000812, Val Loss: 0.000781
Epoch [579/800], Train Loss: 0.000745, Val Loss: 0.000704
Epoch [580/800], Train Loss: 0.000720, Val Loss: 0.000741
Epoch [581/800], Train Loss: 0.000764, Val Loss: 0.000722
Epoch [582/800], Train Loss: 0.000812, Val Loss: 0.000754
Epoch [583/800], Train Loss: 0.000763, Val Loss: 0.000700
Epoch [584/800], Train Loss: 0.000813, Val Loss: 0.000723
Epoch [585/800], Train Loss: 0.000766, Val Loss: 0.000730
Epoch [586/800], Train Loss: 0.000812, Val Loss: 0.000707
Epoch [587/800], Train Loss: 0.000840, Val Loss: 0.000724
Epoch [588/800], Train Loss: 0.000828, Val Loss: 0.000757
Epoch [589/800], Train Loss: 0.000767, Val Loss: 0.000709
Epoch [590/800], Train Loss: 0.000922, Val Loss: 0.000708
Epoch [591/800], Train Loss: 0.000712, Val Loss: 0.000713
Epoch [592/800], Train Loss: 0.000766, Val Loss: 0.000711
Epoch [593/800], Train Loss: 0.000752, Val Loss: 0.000714
Epoch [594/800], Train Loss: 0.000711, Val Loss: 0.000718
Epoch [595/800], Train Loss: 0.000736, Val Loss: 0.000709
Epoch [596/800], Train Loss: 0.000768, Val Loss: 0.000738
Epoch [597/800], Train Loss: 0.000783, Val Loss: 0.000731
Epoch [598/800], Train Loss: 0.000768, Val Loss: 0.000714
Epoch [599/800], Train Loss: 0.000748, Val Loss: 0.000714
Epoch [600/800], Train Loss: 0.000743, Val Loss: 0.000700
Epoch [601/800], Train Loss: 0.000751, Val Loss: 0.000739
Epoch [602/800], Train Loss: 0.000852, Val Loss: 0.000713
Epoch [603/800], Train Loss: 0.000822, Val Loss: 0.000725
Epoch [604/800], Train Loss: 0.000719, Val Loss: 0.000710
Epoch [605/800], Train Loss: 0.000761, Val Loss: 0.000709
Epoch [606/800], Train Loss: 0.000747, Val Loss: 0.000689
Epoch [607/800], Train Loss: 0.000850, Val Loss: 0.000689
Epoch [608/800], Train Loss: 0.000776, Val Loss: 0.000691
Epoch [609/800], Train Loss: 0.000760, Val Loss: 0.000743
Epoch [610/800], Train Loss: 0.000770, Val Loss: 0.000717
Epoch [611/800], Train Loss: 0.000828, Val Loss: 0.000696
Epoch [612/800], Train Loss: 0.000772, Val Loss: 0.000704
Epoch [613/800], Train Loss: 0.000730, Val Loss: 0.000713
Epoch [614/800], Train Loss: 0.000840, Val Loss: 0.000768
Epoch [615/800], Train Loss: 0.000775, Val Loss: 0.000670
Epoch [616/800], Train Loss: 0.000746, Val Loss: 0.000735
Epoch [617/800], Train Loss: 0.000722, Val Loss: 0.000717
Epoch [618/800], Train Loss: 0.000716, Val Loss: 0.000710
Epoch [619/800], Train Loss: 0.000791, Val Loss: 0.000695
Epoch [620/800], Train Loss: 0.000747, Val Loss: 0.000705
Epoch [621/800], Train Loss: 0.000742, Val Loss: 0.000693
Epoch [622/800], Train Loss: 0.000772, Val Loss: 0.000707
Epoch [623/800], Train Loss: 0.000813, Val Loss: 0.000725
Epoch [624/800], Train Loss: 0.000720, Val Loss: 0.000706
Epoch [625/800], Train Loss: 0.000726, Val Loss: 0.000712
Epoch [626/800], Train Loss: 0.000728, Val Loss: 0.000696
Epoch [627/800], Train Loss: 0.000717, Val Loss: 0.000704
Epoch [628/800], Train Loss: 0.000718, Val Loss: 0.000684
Epoch [629/800], Train Loss: 0.000699, Val Loss: 0.000687
Epoch [630/800], Train Loss: 0.000705, Val Loss: 0.000690
Epoch [631/800], Train Loss: 0.000788, Val Loss: 0.000697
Epoch [632/800], Train Loss: 0.000740, Val Loss: 0.000712
Epoch [633/800], Train Loss: 0.000716, Val Loss: 0.000689
Epoch [634/800], Train Loss: 0.000759, Val Loss: 0.000724
Epoch [635/800], Train Loss: 0.000773, Val Loss: 0.000707
Epoch [636/800], Train Loss: 0.000714, Val Loss: 0.000710
Epoch [637/800], Train Loss: 0.000768, Val Loss: 0.000683
Epoch [638/800], Train Loss: 0.000732, Val Loss: 0.000747
Epoch [639/800], Train Loss: 0.000693, Val Loss: 0.000682
Epoch [640/800], Train Loss: 0.000731, Val Loss: 0.000687
Epoch [641/800], Train Loss: 0.000776, Val Loss: 0.000688
Epoch [642/800], Train Loss: 0.000726, Val Loss: 0.000677
Epoch [643/800], Train Loss: 0.000773, Val Loss: 0.000704
Epoch [644/800], Train Loss: 0.000786, Val Loss: 0.000722
Epoch [645/800], Train Loss: 0.000723, Val Loss: 0.000679
Epoch [646/800], Train Loss: 0.000704, Val Loss: 0.000678
Epoch [647/800], Train Loss: 0.000754, Val Loss: 0.000686
Epoch [648/800], Train Loss: 0.000688, Val Loss: 0.000693
Epoch [649/800], Train Loss: 0.000680, Val Loss: 0.000691
Epoch [650/800], Train Loss: 0.000717, Val Loss: 0.000677
Epoch [651/800], Train Loss: 0.000721, Val Loss: 0.000702
Epoch [652/800], Train Loss: 0.000678, Val Loss: 0.000680
Epoch [653/800], Train Loss: 0.000756, Val Loss: 0.000670
Epoch [654/800], Train Loss: 0.000721, Val Loss: 0.000663
Epoch [655/800], Train Loss: 0.000802, Val Loss: 0.000658
Epoch [656/800], Train Loss: 0.000703, Val Loss: 0.000686
Epoch [657/800], Train Loss: 0.000762, Val Loss: 0.000696
Epoch [658/800], Train Loss: 0.000698, Val Loss: 0.000699
Epoch [659/800], Train Loss: 0.000698, Val Loss: 0.000702
Epoch [660/800], Train Loss: 0.000774, Val Loss: 0.000715
Epoch [661/800], Train Loss: 0.000819, Val Loss: 0.000741
Epoch [662/800], Train Loss: 0.000779, Val Loss: 0.000691
Epoch [663/800], Train Loss: 0.000695, Val Loss: 0.000672
Epoch [664/800], Train Loss: 0.000694, Val Loss: 0.000699
Epoch [665/800], Train Loss: 0.000675, Val Loss: 0.000670
Epoch [666/800], Train Loss: 0.000755, Val Loss: 0.000706
Epoch [667/800], Train Loss: 0.000700, Val Loss: 0.000683
Epoch [668/800], Train Loss: 0.000734, Val Loss: 0.000677
Epoch [669/800], Train Loss: 0.000704, Val Loss: 0.000696
Epoch [670/800], Train Loss: 0.000759, Val Loss: 0.000684
Epoch [671/800], Train Loss: 0.000777, Val Loss: 0.000736
Epoch [672/800], Train Loss: 0.000795, Val Loss: 0.000683
Epoch [673/800], Train Loss: 0.000719, Val Loss: 0.000666
Epoch [674/800], Train Loss: 0.000710, Val Loss: 0.000697
Epoch [675/800], Train Loss: 0.000701, Val Loss: 0.000699
Epoch [676/800], Train Loss: 0.000690, Val Loss: 0.000676
Epoch [677/800], Train Loss: 0.000659, Val Loss: 0.000678
Epoch [678/800], Train Loss: 0.000686, Val Loss: 0.000682
Epoch [679/800], Train Loss: 0.000753, Val Loss: 0.000706
Epoch [680/800], Train Loss: 0.000787, Val Loss: 0.000680
Epoch [681/800], Train Loss: 0.000798, Val Loss: 0.000724
Epoch [682/800], Train Loss: 0.000732, Val Loss: 0.000678
Epoch [683/800], Train Loss: 0.000725, Val Loss: 0.000682
Epoch [684/800], Train Loss: 0.000701, Val Loss: 0.000688
Epoch [685/800], Train Loss: 0.000686, Val Loss: 0.000675
Epoch [686/800], Train Loss: 0.000704, Val Loss: 0.000687
Epoch [687/800], Train Loss: 0.000663, Val Loss: 0.000680
Epoch [688/800], Train Loss: 0.000766, Val Loss: 0.000668
Epoch [689/800], Train Loss: 0.000709, Val Loss: 0.000688
Epoch [690/800], Train Loss: 0.000688, Val Loss: 0.000691
Epoch [691/800], Train Loss: 0.000723, Val Loss: 0.000670
Epoch [692/800], Train Loss: 0.000662, Val Loss: 0.000661
Epoch [693/800], Train Loss: 0.000674, Val Loss: 0.000678
Epoch [694/800], Train Loss: 0.000676, Val Loss: 0.000682
Epoch [695/800], Train Loss: 0.000651, Val Loss: 0.000673
Epoch [696/800], Train Loss: 0.000758, Val Loss: 0.000712
Epoch [697/800], Train Loss: 0.000686, Val Loss: 0.000671
Epoch [698/800], Train Loss: 0.000660, Val Loss: 0.000666
Epoch [699/800], Train Loss: 0.000645, Val Loss: 0.000671
Epoch [700/800], Train Loss: 0.000664, Val Loss: 0.000675
Epoch [701/800], Train Loss: 0.000682, Val Loss: 0.000686
Epoch [702/800], Train Loss: 0.000715, Val Loss: 0.000670
Epoch [703/800], Train Loss: 0.000705, Val Loss: 0.000693
Epoch [704/800], Train Loss: 0.000753, Val Loss: 0.000683
Epoch [705/800], Train Loss: 0.000709, Val Loss: 0.000697
Epoch [706/800], Train Loss: 0.000709, Val Loss: 0.000661
Epoch [707/800], Train Loss: 0.000693, Val Loss: 0.000665
Epoch [708/800], Train Loss: 0.000725, Val Loss: 0.000691
Epoch [709/800], Train Loss: 0.000637, Val Loss: 0.000676
Epoch [710/800], Train Loss: 0.000639, Val Loss: 0.000674
Epoch [711/800], Train Loss: 0.000650, Val Loss: 0.000668
Epoch [712/800], Train Loss: 0.000722, Val Loss: 0.000679
Epoch [713/800], Train Loss: 0.000652, Val Loss: 0.000669
Epoch [714/800], Train Loss: 0.000657, Val Loss: 0.000673
Epoch [715/800], Train Loss: 0.000678, Val Loss: 0.000663
Epoch [716/800], Train Loss: 0.000696, Val Loss: 0.000681
Epoch [717/800], Train Loss: 0.000689, Val Loss: 0.000671
Epoch [718/800], Train Loss: 0.000718, Val Loss: 0.000683
Epoch [719/800], Train Loss: 0.000848, Val Loss: 0.000698
Epoch [720/800], Train Loss: 0.000656, Val Loss: 0.000684
Epoch [721/800], Train Loss: 0.000672, Val Loss: 0.000673
Epoch [722/800], Train Loss: 0.000665, Val Loss: 0.000678
Epoch [723/800], Train Loss: 0.000683, Val Loss: 0.000662
Epoch [724/800], Train Loss: 0.000705, Val Loss: 0.000654
Epoch [725/800], Train Loss: 0.000675, Val Loss: 0.000664
Epoch [726/800], Train Loss: 0.000647, Val Loss: 0.000663
Epoch [727/800], Train Loss: 0.000652, Val Loss: 0.000672
Epoch [728/800], Train Loss: 0.000685, Val Loss: 0.000669
Epoch [729/800], Train Loss: 0.000666, Val Loss: 0.000663
Epoch [730/800], Train Loss: 0.000648, Val Loss: 0.000668
Epoch [731/800], Train Loss: 0.000636, Val Loss: 0.000666
Epoch [732/800], Train Loss: 0.000692, Val Loss: 0.000653
Epoch [733/800], Train Loss: 0.000680, Val Loss: 0.000654
Epoch [734/800], Train Loss: 0.000647, Val Loss: 0.000663
Epoch [735/800], Train Loss: 0.000667, Val Loss: 0.000669
Epoch [736/800], Train Loss: 0.000676, Val Loss: 0.000662
Epoch [737/800], Train Loss: 0.000697, Val Loss: 0.000687
Epoch [738/800], Train Loss: 0.000736, Val Loss: 0.000668
Epoch [739/800], Train Loss: 0.000721, Val Loss: 0.000686
Epoch [740/800], Train Loss: 0.000724, Val Loss: 0.000666
Epoch [741/800], Train Loss: 0.000653, Val Loss: 0.000672
Epoch [742/800], Train Loss: 0.000672, Val Loss: 0.000673
Epoch [743/800], Train Loss: 0.000657, Val Loss: 0.000663
Epoch [744/800], Train Loss: 0.000615, Val Loss: 0.000662
Epoch [745/800], Train Loss: 0.000672, Val Loss: 0.000678
Epoch [746/800], Train Loss: 0.000697, Val Loss: 0.000669
Epoch [747/800], Train Loss: 0.000672, Val Loss: 0.000665
Epoch [748/800], Train Loss: 0.000627, Val Loss: 0.000676
Epoch [749/800], Train Loss: 0.000613, Val Loss: 0.000666
Epoch [750/800], Train Loss: 0.000622, Val Loss: 0.000664
Epoch [751/800], Train Loss: 0.000702, Val Loss: 0.000664
Epoch [752/800], Train Loss: 0.000663, Val Loss: 0.000663
Epoch [753/800], Train Loss: 0.000663, Val Loss: 0.000679
Epoch [754/800], Train Loss: 0.000662, Val Loss: 0.000661
Epoch [755/800], Train Loss: 0.000634, Val Loss: 0.000670
Epoch [756/800], Train Loss: 0.000731, Val Loss: 0.000677
Epoch [757/800], Train Loss: 0.000630, Val Loss: 0.000663
Epoch [758/800], Train Loss: 0.000684, Val Loss: 0.000681
Epoch [759/800], Train Loss: 0.000647, Val Loss: 0.000680
Epoch [760/800], Train Loss: 0.000678, Val Loss: 0.000674
Epoch [761/800], Train Loss: 0.000654, Val Loss: 0.000667
Epoch [762/800], Train Loss: 0.000627, Val Loss: 0.000676
Epoch [763/800], Train Loss: 0.000626, Val Loss: 0.000668
Epoch [764/800], Train Loss: 0.000638, Val Loss: 0.000674
Epoch [765/800], Train Loss: 0.000657, Val Loss: 0.000669
Epoch [766/800], Train Loss: 0.000651, Val Loss: 0.000656
Epoch [767/800], Train Loss: 0.000644, Val Loss: 0.000653
Epoch [768/800], Train Loss: 0.000651, Val Loss: 0.000667
Epoch [769/800], Train Loss: 0.000701, Val Loss: 0.000670
Epoch [770/800], Train Loss: 0.000664, Val Loss: 0.000671
Epoch [771/800], Train Loss: 0.000628, Val Loss: 0.000677
Epoch [772/800], Train Loss: 0.000653, Val Loss: 0.000664
Epoch [773/800], Train Loss: 0.000635, Val Loss: 0.000666
Epoch [774/800], Train Loss: 0.000680, Val Loss: 0.000672
Epoch [775/800], Train Loss: 0.000638, Val Loss: 0.000669
Epoch [776/800], Train Loss: 0.000656, Val Loss: 0.000658
Epoch [777/800], Train Loss: 0.000641, Val Loss: 0.000655
Epoch [778/800], Train Loss: 0.000799, Val Loss: 0.000652
Epoch [779/800], Train Loss: 0.000672, Val Loss: 0.000676
Epoch [780/800], Train Loss: 0.000670, Val Loss: 0.000668
Epoch [781/800], Train Loss: 0.000638, Val Loss: 0.000661
Epoch [782/800], Train Loss: 0.000648, Val Loss: 0.000665
Epoch [783/800], Train Loss: 0.000645, Val Loss: 0.000663
Epoch [784/800], Train Loss: 0.000647, Val Loss: 0.000667
Epoch [785/800], Train Loss: 0.000684, Val Loss: 0.000658
Epoch [786/800], Train Loss: 0.000626, Val Loss: 0.000663
Epoch [787/800], Train Loss: 0.000627, Val Loss: 0.000669
Epoch [788/800], Train Loss: 0.000675, Val Loss: 0.000668
Epoch [789/800], Train Loss: 0.000634, Val Loss: 0.000658
Epoch [790/800], Train Loss: 0.000743, Val Loss: 0.000688
Epoch [791/800], Train Loss: 0.000654, Val Loss: 0.000684
Epoch [792/800], Train Loss: 0.000628, Val Loss: 0.000674
Epoch [793/800], Train Loss: 0.000676, Val Loss: 0.000668
Epoch [794/800], Train Loss: 0.000657, Val Loss: 0.000672
Epoch [795/800], Train Loss: 0.000642, Val Loss: 0.000665
Epoch [796/800], Train Loss: 0.000678, Val Loss: 0.000671
Epoch [797/800], Train Loss: 0.000726, Val Loss: 0.000677
Epoch [798/800], Train Loss: 0.000638, Val Loss: 0.000666
Epoch [799/800], Train Loss: 0.000722, Val Loss: 0.000668
Epoch [800/800], Train Loss: 0.000651, Val Loss: 0.000657
Loss: mean = 0.00062954, std = 0.00025679
PSNR: mean = 32.38721751, std = 1.87722389
SSIM: mean = 0.89100512, std = 0.03601302
